marque,modele,quantite_fabriquee,quantite_vendue,prix_voiture,cout_production,pays_vente,taxe_pays,mois_vente,revenu_total,cout_total
CSL_Auto,S1,662,548,12880.61,10351.84,Germany,0.19,2024-08-01,7058574.28,6852918.08
CSL_Auto,S2,1760,1690,21704.07,15596.74,South_Africa,0.15,2024-08-01,36679878.3,27450262.4
CSL_Auto,S1,2040,1851,14867.08,8429.56,United_Kingdom,0.2,2024-08-01,27518965.08,17196302.4
CSL_Auto,S5,692,576,92170.66,61241.82,USA,0.08,2024-08-01,53090300.16,42379339.44
CSL_Auto,S1,463,388,16758.69,9616.74,France,0.2,2024-08-01,6502371.72,4452550.62
CSL_Auto,S1,3701,2952,12937.54,10967.57,USA,0.08,2024-08-01,38191618.080000006,40590976.57
CSL_Auto,S1,2920,2844,16673.7,11909.07,Germany,0.19,2024-08-01,47420002.8,34774484.4
CSL_Auto,S5,3515,2880,95563.06,74219.35,France,0.2,2024-08-01,275221612.8,260881015.25000003
CSL_Auto,S1,2092,1836,13795.41,10424.19,France,0.2,2024-08-01,25328372.76,21807405.48
CSL_Auto,S3,2995,2752,26626.42,20844.71,France,0.2,2024-08-01,73275907.83999999,62429906.45
CSL_Auto,S2,200,199,19431.79,14654.04,USA,0.08,2024-08-01,3866926.21,2930808.0
CSL_Auto,S3,1968,1490,39400.82,22652.0,Brazil,0.25,2024-08-01,58707221.8,44579136.0
CSL_Auto,S5,4753,4564,87801.87,70117.29,Japan,0.1,2024-08-01,400727734.68,333267479.36999995
CSL_Auto,S1,1172,1046,12680.62,10037.98,United_Kingdom,0.2,2024-08-01,13263928.52,11764512.56
CSL_Auto,S3,2104,1874,29913.58,22988.93,France,0.2,2024-08-01,56058048.92,48368708.72
CSL_Auto,S2,3680,3100,20248.44,16451.86,Brazil,0.25,2024-08-01,62770163.99999999,60542844.8
CSL_Auto,S3,4987,4603,35248.05,20660.03,Mexico,0.16,2024-08-01,162246774.15,103031569.61
CSL_Auto,S3,365,313,33967.96,22619.95,Germany,0.19,2024-08-01,10631971.48,8256281.75
CSL_Auto,S2,3762,3293,19546.37,15677.57,Mexico,0.16,2024-08-01,64366196.41,58979018.34
CSL_Auto,S4,3060,2342,63205.42,31392.2,Brazil,0.25,2024-08-01,148027093.64,96060132.0
CSL_Auto,S5,2920,2512,73126.88,51115.89,India,0.18,2024-08-01,183694722.56,149258398.8
CSL_Auto,S4,3296,2831,56336.11,28167.72,United_Kingdom,0.2,2024-08-01,159487527.41,92840805.12
CSL_Auto,S2,3045,2731,18440.16,14034.31,Canada,0.12,2024-08-01,50360076.96,42734473.95
CSL_Auto,S3,2358,2072,36907.33,25822.34,South_Africa,0.15,2024-08-01,76471987.76,60889077.72
CSL_Auto,S1,4004,3509,17294.7,11666.72,Germany,0.19,2024-08-01,60687102.3,46713546.88
CSL_Auto,S5,3194,2416,98393.34,64448.08,Canada,0.12,2024-08-01,237718309.44,205847167.52
CSL_Auto,S2,3189,3135,19853.29,15486.76,India,0.18,2024-08-01,62240064.150000006,49387277.64
CSL_Auto,S1,142,139,14885.74,9037.01,USA,0.08,2024-08-01,2069117.86,1283255.42
CSL_Auto,S4,2222,1966,58130.62,36551.99,Mexico,0.16,2024-08-01,114284798.92,81218521.78
CSL_Auto,S2,2711,2078,23172.46,14246.02,France,0.2,2024-08-01,48152371.88,38620960.22
CSL_Auto,S5,1002,919,104383.72,44156.65,Japan,0.1,2024-08-01,95928638.68,44244963.3
CSL_Auto,S4,3282,2490,60896.04,38409.73,France,0.2,2024-08-01,151631139.6,126060733.86
CSL_Auto,S2,1539,1246,18729.17,14934.07,Japan,0.1,2024-08-01,23336545.82,22983533.73
CSL_Auto,S3,1173,1146,28021.92,22917.81,India,0.18,2024-08-01,32113120.32,26882591.130000003
CSL_Auto,S3,3065,2894,39344.78,20180.83,Brazil,0.25,2024-09-01,113863793.32,61854243.95
CSL_Auto,S4,3834,2953,44055.58,36275.5,United_Kingdom,0.2,2024-09-01,130096127.74,139080267.0
CSL_Auto,S1,2274,2058,13562.12,10985.21,Mexico,0.16,2024-09-01,27910842.96,24980367.54
CSL_Auto,S3,3170,2991,35668.4,19128.47,Canada,0.12,2024-09-01,106684184.4,60637249.900000006
CSL_Auto,S2,4999,4822,19677.66,15985.16,Japan,0.1,2024-09-01,94885676.52,79909814.84
CSL_Auto,S3,2402,1874,37460.91,24159.74,United_Kingdom,0.2,2024-09-01,70201745.34,58031695.48
CSL_Auto,S5,2528,2388,88573.38,55053.59,Japan,0.1,2024-09-01,211513231.44,139175475.51999998
CSL_Auto,S3,1489,1191,34616.22,23766.89,Mexico,0.16,2024-09-01,41227918.02,35388899.21
CSL_Auto,S3,3797,2948,35136.81,25548.51,Brazil,0.25,2024-09-01,103583315.88,97007692.47
CSL_Auto,S1,3733,3540,17760.04,10918.17,Brazil,0.25,2024-09-01,62870541.6,40757528.61
CSL_Auto,S2,524,502,18300.89,13228.04,Germany,0.19,2024-09-01,9187046.78,6931492.960000001
CSL_Auto,S3,2716,2224,32745.46,21441.88,India,0.18,2024-09-01,72825903.03999999,58236146.080000006
CSL_Auto,S1,3055,2446,14623.51,10071.49,Germany,0.19,2024-09-01,35769105.46,30768401.95
CSL_Auto,S1,4057,3178,12636.72,9699.87,France,0.2,2024-09-01,40159496.16,39352372.59
CSL_Auto,S3,2542,2455,30432.7,19903.8,South_Africa,0.15,2024-09-01,74712278.5,50595459.6
CSL_Auto,S5,439,330,69378.98,66033.41,South_Africa,0.15,2024-09-01,22895063.4,28988666.99
CSL_Auto,S4,3335,3097,51445.75,27724.75,South_Africa,0.15,2024-09-01,159327487.75,92462041.25
CSL_Auto,S1,1922,1684,12905.37,11125.78,India,0.18,2024-09-01,21732643.08,21383749.16
CSL_Auto,S1,1714,1709,15569.67,10643.27,Japan,0.1,2024-09-01,26608566.03,18242564.78
CSL_Auto,S5,4726,3939,117002.52,47929.05,India,0.18,2024-09-01,460872926.28,226512690.3
CSL_Auto,S1,441,423,12574.99,8256.56,India,0.18,2024-09-01,5319220.77,3641142.96
CSL_Auto,S5,370,279,71951.55,51994.88,France,0.2,2024-09-01,20074482.45,19238105.6
CSL_Auto,S5,4658,3871,65065.2,64814.65,South_Africa,0.15,2024-09-01,251867389.2,301906639.7
CSL_Auto,S5,120,114,80269.79,64892.59,Brazil,0.25,2024-09-01,9150756.06,7787110.8
CSL_Auto,S3,1706,1435,34018.72,18230.79,Brazil,0.25,2024-09-01,48816863.2,31101727.74
CSL_Auto,S1,4499,3512,16064.58,10043.74,USA,0.08,2024-09-01,56418804.96,45186786.26
CSL_Auto,S2,4087,3970,21203.47,12495.79,Mexico,0.16,2024-09-01,84177775.9,51070293.73
CSL_Auto,S4,4502,3377,49336.78,26660.68,USA,0.08,2024-09-01,166610306.06,120026381.36
CSL_Auto,S1,2841,2469,12751.02,9255.7,United_Kingdom,0.2,2024-09-01,31482268.380000003,26295443.700000003
CSL_Auto,S3,4221,3984,39674.45,20468.63,Japan,0.1,2024-09-01,158063008.79999998,86398087.23
CSL_Auto,S1,4110,3665,17896.47,11907.07,Brazil,0.25,2024-09-01,65590562.55,48938057.7
CSL_Auto,S1,1794,1362,14672.81,9002.27,Japan,0.1,2024-09-01,19984367.22,16150072.38
CSL_Auto,S3,2555,1957,32879.26,18275.38,Brazil,0.25,2024-09-01,64344711.82,46693595.900000006
CSL_Auto,S2,337,278,25583.7,13824.33,Japan,0.1,2024-09-01,7112268.600000001,4658799.21
CSL_Auto,S1,2146,1945,14442.86,8350.61,South_Africa,0.15,2024-09-01,28091362.700000003,17920409.060000002
CSL_Auto,S4,3137,2809,41993.43,37662.3,France,0.2,2024-09-01,117959544.87,118146635.1
CSL_Auto,S5,2719,2106,106845.38,47211.31,Brazil,0.25,2024-09-01,225016370.28,128367551.89
CSL_Auto,S1,4860,3765,16456.23,9497.95,South_Africa,0.15,2024-09-01,61957705.95,46160037.0
CSL_Auto,S4,441,350,53593.85,26131.01,Japan,0.1,2024-09-01,18757847.5,11523775.41
CSL_Auto,S2,283,247,23150.32,16957.58,Mexico,0.16,2024-09-01,5718129.04,4798995.140000001
CSL_Auto,S3,2351,1795,28094.93,17835.76,Germany,0.19,2024-10-01,50430399.35,41931871.76
CSL_Auto,S5,1996,1740,81130.4,54456.82,USA,0.08,2024-10-01,141166896.0,108695812.72
CSL_Auto,S1,429,341,17898.03,10194.31,Germany,0.19,2024-10-01,6103228.23,4373358.99
CSL_Auto,S2,2643,2473,21876.05,16668.84,Japan,0.1,2024-10-01,54099471.65,44055744.12
CSL_Auto,S4,4526,3662,62312.39,31769.18,India,0.18,2024-10-01,228187972.18,143787308.68
CSL_Auto,S1,1725,1335,12662.58,11032.83,India,0.18,2024-10-01,16904544.3,19031631.75
CSL_Auto,S2,651,567,19272.11,13625.34,India,0.18,2024-10-01,10927286.37,8870096.34
CSL_Auto,S5,833,785,69834.99,71908.29,USA,0.08,2024-10-01,54820467.150000006,59899605.56999999
CSL_Auto,S1,4588,4414,13671.36,11187.96,Mexico,0.16,2024-10-01,60345383.04,51330360.48
CSL_Auto,S4,3904,3122,42505.63,26176.71,India,0.18,2024-10-01,132702576.85999998,102193875.84
CSL_Auto,S4,2115,1825,45401.85,40990.93,Mexico,0.16,2024-10-01,82858376.25,86695816.95
CSL_Auto,S4,2822,2715,59862.38,33857.34,India,0.18,2024-10-01,162526361.7,95545413.48
CSL_Auto,S2,4931,4137,24839.46,14809.65,Germany,0.19,2024-10-01,102760846.02,73026384.14999999
CSL_Auto,S3,3057,2330,28569.97,22548.65,USA,0.08,2024-10-01,66568030.1,68931223.05
CSL_Auto,S4,2617,2446,41697.54,33743.37,United_Kingdom,0.2,2024-10-01,101992182.84,88306399.29
CSL_Auto,S2,4466,4389,23118.3,16944.53,South_Africa,0.15,2024-10-01,101466218.7,75674270.97999999
CSL_Auto,S1,1060,890,12491.28,11562.03,Germany,0.19,2024-10-01,11117239.2,12255751.8
CSL_Auto,S4,4657,4100,40572.64,26044.63,United_Kingdom,0.2,2024-10-01,166347824.0,121289841.91
CSL_Auto,S3,3255,3147,29994.82,19414.42,Mexico,0.16,2024-10-01,94393698.54,63193937.1
CSL_Auto,S1,3450,2587,14345.98,10284.4,Brazil,0.25,2024-10-01,37113050.26,35481180.0
CSL_Auto,S4,2825,2252,43222.28,40754.39,Mexico,0.16,2024-10-01,97336574.56,115131151.75
CSL_Auto,S2,2318,2090,22490.24,15679.92,India,0.18,2024-10-01,47004601.6,36346054.56
CSL_Auto,S1,4616,3836,15104.55,8955.45,USA,0.08,2024-10-01,57941053.8,41338357.2
CSL_Auto,S2,157,150,21626.55,12462.12,Japan,0.1,2024-10-01,3243982.5,1956552.84
CSL_Auto,S3,3335,3011,28792.21,20004.0,Germany,0.19,2024-10-01,86693344.31,66713340.0
CSL_Auto,S4,1441,1310,45693.22,28502.62,South_Africa,0.15,2024-10-01,59858118.2,41072275.42
CSL_Auto,S2,1842,1417,23625.34,15537.75,United_Kingdom,0.2,2024-10-01,33477106.78,28620535.5
CSL_Auto,S2,959,719,22320.87,12696.34,Canada,0.12,2024-10-01,16048705.53,12175790.06
CSL_Auto,S1,4493,4024,16206.81,11537.31,USA,0.08,2024-10-01,65216203.44,51837133.83
CSL_Auto,S5,764,615,66132.35,43367.7,Canada,0.12,2024-10-01,40671395.25,33132922.8
CSL_Auto,S1,1945,1836,12946.83,9251.81,Brazil,0.25,2024-10-01,23770379.88,17994770.45
CSL_Auto,S1,3877,3260,14108.69,10222.48,India,0.18,2024-10-01,45994329.4,39632554.96
CSL_Auto,S5,2284,1862,100338.8,58862.89,Brazil,0.25,2024-10-01,186830845.6,134442840.76
CSL_Auto,S1,1287,986,13106.26,11807.85,United_Kingdom,0.2,2024-10-01,12922772.36,15196702.95
CSL_Auto,S5,1206,971,80200.1,60063.03,Canada,0.12,2024-10-01,77874297.10000001,72436014.17999999
CSL_Auto,S2,2039,1625,23364.59,15395.6,Canada,0.12,2024-10-01,37967458.75,31391628.4
CSL_Auto,S3,1111,1107,27197.87,25950.03,Canada,0.12,2024-10-01,30108042.09,28830483.33
CSL_Auto,S2,2640,2242,25703.17,13520.15,Canada,0.12,2024-10-01,57626507.13999999,35693196.0
CSL_Auto,S4,2315,1754,62952.58,37124.4,Germany,0.19,2024-10-01,110418825.32,85942986.0
CSL_Auto,S3,3496,3043,37854.62,17459.0,United_Kingdom,0.2,2024-10-01,115191608.66,61036664.0
CSL_Auto,S4,3167,2775,58522.36,34356.68,United_Kingdom,0.2,2024-11-01,162399549.0,108807605.56
CSL_Auto,S1,1301,1090,16431.19,10611.42,USA,0.08,2024-11-01,17909997.099999998,13805457.42
CSL_Auto,S2,4985,3997,18520.22,12135.79,Mexico,0.16,2024-11-01,74025319.34,60496913.150000006
CSL_Auto,S1,2234,1770,14697.5,10960.06,Brazil,0.25,2024-11-01,26014575.0,24484774.04
CSL_Auto,S2,4579,4097,20951.95,16520.49,Brazil,0.25,2024-11-01,85840139.15,75647323.71000001
CSL_Auto,S2,250,211,25410.71,15389.83,Brazil,0.25,2024-11-01,5361659.81,3847457.5
CSL_Auto,S4,4909,3769,57370.59,36916.36,Japan,0.1,2024-11-01,216229753.71,181222411.24
CSL_Auto,S4,3404,3010,62976.97,39596.51,Japan,0.1,2024-11-01,189560679.7,134786520.04000002
CSL_Auto,S1,2178,2081,14148.28,10767.78,USA,0.08,2024-11-01,29442570.68,23452224.84
CSL_Auto,S2,3330,2550,24097.47,14723.54,Canada,0.12,2024-11-01,61448548.5,49029388.2
CSL_Auto,S3,1338,1093,38532.71,17807.17,United_Kingdom,0.2,2024-11-01,42116252.03,23825993.46
CSL_Auto,S2,317,266,25499.21,12414.4,South_Africa,0.15,2024-11-01,6782789.859999999,3935364.8
CSL_Auto,S2,2082,2029,18426.52,15527.92,Germany,0.19,2024-11-01,37387409.08,32329129.44
CSL_Auto,S2,4664,3812,19472.6,13558.2,South_Africa,0.15,2024-11-01,74229551.19999999,63235444.8
CSL_Auto,S4,4309,4139,41765.0,30890.3,Mexico,0.16,2024-11-01,172865335.0,133106302.7
CSL_Auto,S4,2968,2422,44007.34,28771.39,Brazil,0.25,2024-11-01,106585777.48,85393485.52
CSL_Auto,S3,1415,1223,31619.34,19882.57,India,0.18,2024-11-01,38670452.82,28133836.55
CSL_Auto,S3,2224,2054,27859.16,24107.82,South_Africa,0.15,2024-11-01,57222714.64,53615791.68
CSL_Auto,S5,2105,2077,72439.86,55038.81,Brazil,0.25,2024-11-01,150457589.22,115856695.05
CSL_Auto,S3,335,267,37717.93,21374.25,India,0.18,2024-11-01,10070687.31,7160373.75
CSL_Auto,S5,146,145,71896.94,61526.76,USA,0.08,2024-11-01,10425056.3,8982906.96
CSL_Auto,S4,3229,2426,44841.04,35027.96,USA,0.08,2024-11-01,108784363.04,113105282.84
CSL_Auto,S1,1074,1001,14136.94,10495.47,United_Kingdom,0.2,2024-11-01,14151076.94,11272134.78
CSL_Auto,S1,4649,4623,16178.5,9186.71,South_Africa,0.15,2024-11-01,74793205.5,42709014.79
CSL_Auto,S1,4938,3860,17288.31,9984.61,United_Kingdom,0.2,2024-11-01,66732876.6,49304004.18
CSL_Auto,S5,4901,4861,117021.72,50238.59,South_Africa,0.15,2024-11-01,568842580.92,246219329.59
CSL_Auto,S4,1722,1597,42801.03,30788.51,Mexico,0.16,2024-11-01,68353244.91,53017814.22
CSL_Auto,S2,1547,1428,20324.64,16434.7,South_Africa,0.15,2024-11-01,29023585.92,25424480.9
CSL_Auto,S1,2986,2747,12566.23,8359.5,Germany,0.19,2024-11-01,34519433.81,24961467.0
CSL_Auto,S3,4085,3346,34359.2,25770.71,South_Africa,0.15,2024-11-01,114965883.2,105273350.35
CSL_Auto,S2,3569,2900,21182.57,14099.39,United_Kingdom,0.2,2024-11-01,61429453.0,50320722.91
CSL_Auto,S4,1626,1390,52668.04,26660.2,Germany,0.19,2024-11-01,73208575.6,43349485.2
CSL_Auto,S3,1406,1099,27499.7,17928.52,Germany,0.19,2024-11-01,30222170.3,25207499.12
CSL_Auto,S4,789,755,47342.43,36959.83,Brazil,0.25,2024-11-01,35743534.65,29161305.87
CSL_Auto,S1,1676,1588,17777.64,11594.35,USA,0.08,2024-11-01,28230892.32,19432130.6
CSL_Auto,S1,3942,3610,14419.2,10989.73,Mexico,0.16,2024-11-01,52053312.0,43321515.66
CSL_Auto,S4,1234,926,45040.63,29230.51,Germany,0.19,2024-11-01,41707623.38,36070449.34
CSL_Auto,S4,4856,4268,56912.07,34636.28,USA,0.08,2024-11-01,242900714.76,168193775.68
CSL_Auto,S1,2923,2467,14346.35,9081.97,Canada,0.12,2024-11-01,35392445.45,26546598.31
CSL_Auto,S2,3050,3000,18393.36,14038.02,Brazil,0.25,2024-11-01,55180080.0,42815961.0
CSL_Auto,S1,1673,1593,13718.13,8503.56,India,0.18,2024-12-01,21852981.09,14226455.88
CSL_Auto,S2,1110,977,25981.29,15487.41,Canada,0.12,2024-12-01,25383720.33,17191025.1
CSL_Auto,S5,468,354,75419.82,62600.69,India,0.18,2024-12-01,26698616.28,29297122.92
CSL_Auto,S2,2128,1730,22841.16,14052.02,Japan,0.1,2024-12-01,39515206.8,29902698.56
CSL_Auto,S2,308,306,24197.25,14471.13,Mexico,0.16,2024-12-01,7404358.5,4457108.04
CSL_Auto,S4,3695,2879,51697.22,36879.29,Brazil,0.25,2024-12-01,148836296.38,136268976.55
CSL_Auto,S1,2440,1937,15251.04,11053.73,Canada,0.12,2024-12-01,29541264.48,26971101.2
CSL_Auto,S1,1815,1783,13072.7,11717.4,South_Africa,0.15,2024-12-01,23308624.1,21267081.0
CSL_Auto,S1,4578,3627,14483.3,8799.85,USA,0.08,2024-12-01,52530929.1,40285713.3
CSL_Auto,S3,1100,1066,27400.64,22548.36,France,0.2,2024-12-01,29209082.24,24803196.0
CSL_Auto,S2,331,277,25323.0,13524.73,USA,0.08,2024-12-01,7014471.0,4476685.63
CSL_Auto,S4,4090,3933,58852.05,39646.65,United_Kingdom,0.2,2024-12-01,231465112.65,162154798.5
CSL_Auto,S3,904,745,27450.01,25457.53,USA,0.08,2024-12-01,20450257.45,23013607.12
CSL_Auto,S1,4297,3750,17848.46,9692.96,France,0.2,2024-12-01,66931725.0,41650649.12
CSL_Auto,S1,629,610,16826.92,9698.4,Brazil,0.25,2024-12-01,10264421.2,6100293.6
CSL_Auto,S1,1296,1118,17791.54,8351.13,United_Kingdom,0.2,2024-12-01,19890941.720000003,10823064.48
CSL_Auto,S4,4631,4015,58615.31,40391.66,USA,0.08,2024-12-01,235340469.65,187053777.46
CSL_Auto,S2,3995,3693,18561.68,12311.88,Brazil,0.25,2024-12-01,68548284.24,49185960.6
CSL_Auto,S2,966,904,18840.11,13877.53,Brazil,0.25,2024-12-01,17031459.44,13405693.98
CSL_Auto,S3,4715,3644,31353.85,21014.19,India,0.18,2024-12-01,114253429.4,99081905.85
CSL_Auto,S4,802,676,52844.33,36290.86,Japan,0.1,2024-12-01,35722767.08,29105269.72
CSL_Auto,S1,3249,2549,13939.51,10465.59,Japan,0.1,2024-12-01,35531810.99,34002701.910000004
CSL_Auto,S4,1949,1677,44082.07,29326.31,Brazil,0.25,2024-12-01,73925631.39,57156978.190000005
CSL_Auto,S1,1375,1139,16544.75,8575.54,South_Africa,0.15,2024-12-01,18844470.25,11791367.500000002
CSL_Auto,S2,4204,3370,23223.84,16980.02,Germany,0.19,2024-12-01,78264340.8,71384004.08
CSL_Auto,S2,855,845,18010.28,13440.26,Brazil,0.25,2024-12-01,15218686.6,11491422.3
CSL_Auto,S3,531,519,33466.35,18177.38,France,0.2,2024-12-01,17369035.65,9652188.78
CSL_Auto,S3,4245,3357,31619.05,17758.92,Mexico,0.16,2024-12-01,106145150.85,75386615.39999999
CSL_Auto,S2,2307,2160,23723.16,13345.24,France,0.2,2024-12-01,51242025.6,30787468.68
CSL_Auto,S5,4866,3886,115633.88,62470.23,United_Kingdom,0.2,2024-12-01,449353257.68,303980139.18
CSL_Auto,S5,865,676,92404.98,72437.08,Brazil,0.25,2024-12-01,62465766.48,62658074.2
CSL_Auto,S4,3956,3593,50658.05,39261.51,South_Africa,0.15,2024-12-01,182014373.65,155318533.56
CSL_Auto,S1,1481,1453,16182.55,11140.91,France,0.2,2024-12-01,23513245.15,16499687.71
CSL_Auto,S1,536,513,16288.76,8706.18,Canada,0.12,2024-12-01,8356133.88,4666512.48
CSL_Auto,S2,4605,4037,24873.09,16022.58,France,0.2,2024-12-01,100412664.33,73783980.9
CSL_Auto,S2,1795,1392,25162.99,14642.38,United_Kingdom,0.2,2024-12-01,35026882.080000006,26283072.1
CSL_Auto,S5,4537,3837,117142.31,52996.67,Canada,0.12,2024-12-01,449475043.47,240445891.79
CSL_Auto,S5,2498,2107,109393.35,57811.55,India,0.18,2024-12-01,230491788.45,144413251.9
CSL_Auto,S5,3784,3309,96705.04,44419.67,Brazil,0.25,2024-12-01,319996977.35999995,168084031.28
CSL_Auto,S2,487,411,21772.33,15345.33,Mexico,0.16,2024-12-01,8948427.63,7473175.71
CSL_Auto,S3,538,460,34996.37,24023.46,Mexico,0.16,2025-01-01,16098330.2,12924621.48
CSL_Auto,S3,3779,3467,38312.1,25176.71,United_Kingdom,0.2,2025-01-01,132828050.7,95142787.09
CSL_Auto,S3,3113,2854,29533.3,22919.08,United_Kingdom,0.2,2025-01-01,84288038.2,71347096.04
CSL_Auto,S2,835,738,25861.87,16364.87,South_Africa,0.15,2025-01-01,19086060.06,13664666.45
CSL_Auto,S1,2305,2052,12719.82,8094.38,South_Africa,0.15,2025-01-01,26101070.64,18657545.9
CSL_Auto,S4,4830,4203,57435.91,38041.17,Germany,0.19,2025-01-01,241403129.73,183738851.1
CSL_Auto,S3,2020,1577,27509.21,19700.51,Mexico,0.16,2025-01-01,43382024.17,39795030.2
CSL_Auto,S3,4424,3750,27049.76,22802.17,South_Africa,0.15,2025-01-01,101436600.0,100876800.08
CSL_Auto,S1,264,238,16398.64,11787.41,India,0.18,2025-01-01,3902876.32,3111876.24
CSL_Auto,S3,2805,2188,35530.54,22869.55,Germany,0.19,2025-01-01,77740821.52,64149087.75
CSL_Auto,S4,1991,1646,49592.22,28965.93,Germany,0.19,2025-01-01,81628794.12,57671166.63
CSL_Auto,S4,4711,3550,41401.08,35679.23,India,0.18,2025-01-01,146973834.0,168084852.53
CSL_Auto,S4,4833,3953,57895.85,38517.08,Mexico,0.16,2025-01-01,228862295.05,186153047.64
CSL_Auto,S5,2356,2077,105770.22,52213.91,Brazil,0.25,2025-01-01,219684746.94,123015971.96
CSL_Auto,S2,401,318,23944.39,15109.5,Canada,0.12,2025-01-01,7614316.02,6058909.5
CSL_Auto,S1,3766,3574,14712.81,11561.0,Brazil,0.25,2025-01-01,52583582.94,43538726.0
CSL_Auto,S1,4253,4026,17196.06,9030.24,Germany,0.19,2025-01-01,69231337.56,38405610.72
CSL_Auto,S5,3078,2421,98401.48,74335.4,Germany,0.19,2025-01-01,238229983.08,228804361.2
CSL_Auto,S5,1656,1323,96675.61,70614.29,Germany,0.19,2025-01-01,127901832.03,116937264.24
CSL_Auto,S3,3877,3282,39090.86,25150.78,Mexico,0.16,2025-01-01,128296202.52,97509574.06
CSL_Auto,S3,903,783,34945.9,21202.68,USA,0.08,2025-01-01,27362639.700000003,19146020.04
CSL_Auto,S1,342,333,15581.11,9392.8,Germany,0.19,2025-01-01,5188509.63,3212337.6
CSL_Auto,S2,3772,3492,19967.29,16891.87,Germany,0.19,2025-01-01,69725776.68,63716133.63999999
CSL_Auto,S3,2791,2714,30338.98,17191.86,Mexico,0.16,2025-01-01,82339991.72,47982481.26
CSL_Auto,S5,2394,2352,89906.31,52911.27,Canada,0.12,2025-01-01,211459641.12,126669580.38
CSL_Auto,S1,1420,1380,13473.07,11171.75,Brazil,0.25,2025-01-01,18592836.6,15863885.0
CSL_Auto,S5,2335,2315,98878.78,65464.25,Germany,0.19,2025-01-01,228904375.7,152859023.75
CSL_Auto,S1,3010,2269,15542.05,8902.95,United_Kingdom,0.2,2025-01-01,35264911.45,26797879.500000004
CSL_Auto,S5,2610,2395,110043.55,70526.0,Brazil,0.25,2025-01-01,263554302.25,184072860.0
CSL_Auto,S1,219,182,12108.88,8582.32,South_Africa,0.15,2025-01-01,2203816.16,1879528.08
CSL_Auto,S3,2431,2189,36424.63,19531.09,South_Africa,0.15,2025-01-01,79733515.07,47480079.79
CSL_Auto,S3,3463,3461,34910.71,17584.01,United_Kingdom,0.2,2025-01-01,120825967.31,60893426.63
CSL_Auto,S4,156,134,40179.65,30555.28,France,0.2,2025-01-01,5384073.100000001,4766623.68
CSL_Auto,S5,4057,3047,114069.96,63431.9,Brazil,0.25,2025-01-01,347571168.12,257343218.3
CSL_Auto,S2,261,260,20999.68,15114.93,Brazil,0.25,2025-01-01,5459916.8,3944996.73
CSL_Auto,S1,2949,2273,17069.85,8372.2,South_Africa,0.15,2025-01-01,38799769.05,24689617.8
CSL_Auto,S4,3980,3662,40909.45,28281.03,Mexico,0.16,2025-01-01,149810405.89999998,112558499.4
CSL_Auto,S4,4836,4663,52859.62,33103.44,Canada,0.12,2025-01-01,246484408.06,160088235.84
CSL_Auto,S2,1753,1438,21801.33,14194.96,United_Kingdom,0.2,2025-01-01,31350312.540000003,24883764.88
CSL_Auto,S3,685,575,35055.56,21410.07,United_Kingdom,0.2,2025-01-01,20156947.0,14665897.95
CSL_Auto,S3,3185,3035,36896.98,23182.81,Japan,0.1,2025-02-01,111982334.3,73837249.85000001
CSL_Auto,S2,2386,1847,18211.21,13338.45,Germany,0.19,2025-02-01,33636104.87,31825541.700000003
CSL_Auto,S2,3878,3289,19676.35,15163.3,Mexico,0.16,2025-02-01,64715515.15,58803277.4
CSL_Auto,S5,844,688,112708.7,64697.6,Germany,0.19,2025-02-01,77543585.6,54604774.4
CSL_Auto,S4,4202,3947,40833.43,34688.5,Mexico,0.16,2025-02-01,161169548.21,145761077.0
CSL_Auto,S3,3638,3450,29814.5,18928.1,Japan,0.1,2025-02-01,102860025.0,68860427.8
CSL_Auto,S1,555,492,14257.88,9299.31,France,0.2,2025-02-01,7014876.96,5161117.05
CSL_Auto,S2,3211,2577,19032.16,15218.43,Japan,0.1,2025-02-01,49045876.32,48866378.73
CSL_Auto,S3,1338,1033,26049.69,24091.29,Japan,0.1,2025-02-01,26909329.77,32234146.02
CSL_Auto,S5,2148,2131,118069.87,53439.0,South_Africa,0.15,2025-02-01,251606892.97,114786972.0
CSL_Auto,S1,809,689,16564.31,11792.56,France,0.2,2025-02-01,11412809.590000002,9540181.04
CSL_Auto,S4,236,180,41836.45,30775.37,France,0.2,2025-02-01,7530560.999999999,7262987.319999999
CSL_Auto,S5,1807,1523,69873.63,68360.17,France,0.2,2025-02-01,106417538.49,123526827.19
CSL_Auto,S2,760,645,24607.23,15960.71,United_Kingdom,0.2,2025-02-01,15871663.35,12130139.6
CSL_Auto,S3,3200,2672,35645.66,23924.62,Canada,0.12,2025-02-01,95245203.52,76558784.0
CSL_Auto,S5,4285,4114,119494.35,50154.35,USA,0.08,2025-02-01,491599755.9,214911389.75
CSL_Auto,S2,808,728,18173.64,14969.54,Mexico,0.16,2025-02-01,13230409.92,12095388.32
CSL_Auto,S2,3640,3182,23729.4,12575.07,Japan,0.1,2025-02-01,75506950.80000001,45773254.8
CSL_Auto,S2,4774,4289,24683.07,13726.41,Germany,0.19,2025-02-01,105865687.23,65529881.34
CSL_Auto,S5,1939,1861,114463.25,57995.36,France,0.2,2025-02-01,213016108.25,112453003.04
CSL_Auto,S2,3425,3221,20658.04,13988.84,USA,0.08,2025-02-01,66539546.84,47911777.0
CSL_Auto,S3,226,211,31509.7,18743.76,Mexico,0.16,2025-02-01,6648546.7,4236089.76
